Gene,TCGA-AB-2805-03A-01T,TCGA-AB-2811-03B-01T,TCGA-AB-2812-03A-01T,TCGA-AB-2816-03A-01T,TCGA-AB-2818-03A-01T,TCGA-AB-2824-03A-01T,TCGA-AB-2825-03A-01T,TCGA-AB-2826-03A-01T,TCGA-AB-2833-03A-01T,TCGA-AB-2835-03A-01T,TCGA-AB-2836-03A-01T,TCGA-AB-2837-03A-01T,TCGA-AB-2839-03A-01T,TCGA-AB-2845-03B-01T,TCGA-AB-2848-03A-01T,TCGA-AB-2851-03A-01T,TCGA-AB-2853-03A-01T,TCGA-AB-2866-03A-01T,TCGA-AB-2867-03A-01T,TCGA-AB-2869-03A-01T,TCGA-AB-2871-03A-01T,TCGA-AB-2873-03A-01T,TCGA-AB-2877-03A-01T,TCGA-AB-2879-03A-01T,TCGA-AB-2880-03A-01T,TCGA-AB-2884-03A-01T,TCGA-AB-2900-03A-01T,TCGA-AB-2903-03A-01T,TCGA-AB-2909-03A-01T,TCGA-AB-2919-03A-01T,TCGA-AB-2921-03A-01T,TCGA-AB-2924-03A-01T,TCGA-AB-2925-03A-01T,TCGA-AB-2927-03A-01T,TCGA-AB-2931-03A-01T,TCGA-AB-2932-03A-01T,TCGA-AB-2934-03A-01T,TCGA-AB-2936-03A-01T,TCGA-AB-2938-03A-01T,TCGA-AB-2948-03A-01T,TCGA-AB-2955-03A-01T,TCGA-AB-2963-03A-01T,TCGA-AB-2964-03A-01T,TCGA-AB-2965-03A-01T,TCGA-AB-2966-03A-01T,TCGA-AB-2967-03A-01T,TCGA-AB-2969-03A-01T,TCGA-AB-2970-03A-01T,TCGA-AB-2971-03A-01T,TCGA-AB-2972-03A-01T,TCGA-AB-2973-03A-01T,TCGA-AB-2975-03A-01T,TCGA-AB-2976-03A-01T,TCGA-AB-2977-03A-01T,TCGA-AB-2978-03A-01T,TCGA-AB-2979-03A-01T,TCGA-AB-2981-03C-01T,TCGA-AB-2983-03A-01T,TCGA-AB-2984-03A-01T,TCGA-AB-2986-03A-01T,TCGA-AB-2987-03A-01T,TCGA-AB-2988-03C-01T,TCGA-AB-2990-03B-01T,TCGA-AB-2992-03A-01T,TCGA-AB-2993-03A-01T,TCGA-AB-2995-03A-01T,TCGA-AB-2996-03A-01T,TCGA-AB-3000-03A-01T,TCGA-AB-3002-03A-01T,TCGA-AB-3006-03A-01T,TCGA-AB-3008-03A-01T,TCGA-AB-3009-03A-01T,TCGA-AB-3011-03A-01T
hsa-mir-1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-122,0.915992,0,26.017772,0,1.259354,25.78279,0,0,0,0,3.009927,6.471026,2.631326,0,1.589303,5.060217,0,2.104751,0,4.780237,4.849425,0.630865,0,0,0,0,1.226078,0.520453,1.086929,0,1.072061,0,0,1.765616,0.743379,1.2496,1.18015,0,0,0,3.160856,0,1.209806,0,4.697482,0,2.092499,0,0,0,1.656219,1.392995,1.352301,0.908637,3.526423,0,0.520261,4.042762,0,0,0,0,3.707521,1.404483,3.205976,1.84137,9.512274,1.133829,5.080952,0,0,3.356328,0.777802
hsa-mir-1224,0,0,0,0,0,3.222849,0,1.199769,0,0,0,0,0,0,0,0,0,0,0,1.593412,0,0,1.203019,0,0,0,0,0,0,0,0,0,0,0.882808,0,0,0,2.38441,0.854092,1.40633,0,0,0,0,1.878993,0,0,0,0.600306,0,0,0,0,0,0.881606,0,0,0,0.662338,0,0.989716,0,1.059292,0,0,0,1.585379,0,0,0,0,0,0.777802
hsa-mir-1225,1.831983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.456246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.213448,0,0,0,0,0,0,0,0,0
hsa-mir-1226,45.799583,3.956604,3.469036,11.841286,8.1858,12.891395,10.596911,14.997109,20.954715,6.7486,3.762408,5.823923,2.631326,15.072559,3.708374,2.024087,7.456352,32.623646,17.15803,7.967061,6.061782,6.939511,4.812076,3.30783,11.830539,16.01871,4.904311,2.081813,6.521576,2.903236,15.00885,4.482697,1.562439,2.648424,5.203656,10.829868,38.944946,5.961024,5.124552,17.579129,12.011253,3.879762,16.93728,2.455673,5.16723,2.111384,11.508744,8.175211,3.001528,8.952872,1.656219,6.268479,6.761504,6.360462,2.644817,13.843431,1.040523,21.561395,8.610389,4.066305,7.917727,5.275528,6.35575,7.022413,3.205976,18.413697,25.366064,14.739781,30.485714,16.339424,9.98673,6.712656,6.222417
hsa-mir-1227,19.235825,0.659434,3.469036,1.691612,1.889031,3.222849,2.649228,7.798496,10.02182,4.217875,3.762408,3.235513,5.262652,7.139633,2.119071,2.024087,3.728176,14.73326,12.868522,4.780237,8.486494,3.785188,1.203019,2.756525,11.830539,2.18437,2.452155,0,2.717323,1.741942,4.288243,1.494232,3.124878,5.296849,2.230138,1.666134,10.621349,7.153229,1.708184,9.844312,9.482568,0,9.678446,1.637115,5.16723,2.111384,2.092499,16.350422,1.200611,5.595545,8.281093,1.392995,1.352301,9.086374,6.17124,11.865798,0,13.475872,4.636363,0,2.969148,1.318882,2.648229,2.808965,1.602988,9.206848,11.097653,2.267659,6.35119,5.446475,7.490048,3.356328,1.555604
hsa-mir-1228,3.663967,0.659434,0,3.383225,0.629677,0,0.662307,1.799653,0.911075,0,3.009927,1.941308,0,1.586585,0,0,0,0,0,0,0,0.630865,0,0,1.183054,0.728123,0,0,0,0,0,0.747116,0,0.882808,0,0.833067,2.3603,0,1.708184,0.703165,0,0.969941,0,0,0,0,1.046249,1.635042,0,0,3.312437,0,0,0,0.881606,0,3.121568,0,0.662338,0,0,0,0,0,0,0,0,0,0,0,1.248341,0,0
hsa-mir-1229,0.915992,0,3.469036,1.691612,0,1.611424,0.662307,2.399537,0.911075,1.68715,1.504963,1.941308,0,0.793293,1.059535,1.012043,0,0,0.714918,0,3.637069,1.892594,1.203019,1.653915,1.183054,1.456246,1.226078,0,0.543465,1.161295,0,0,0,2.648424,0,0,3.54045,0,0.854092,0.703165,0.632171,0.969941,7.258834,0.818558,0.939496,0,0,1.635042,1.200611,5.595545,0,0.696498,0,2.725912,0.881606,1.977633,0,1.347587,1.324675,0,0,1.318882,0.529646,0,1.602988,0,1.585379,0,3.810714,0,2.496683,1.118776,1.555604
hsa-mir-1231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-1234,0,0,1.734518,0,0,0,0,0,0,0.843575,0.752482,0,0,0,0.529768,0,0,1.052376,0,0,0,0,0,0,0,0,0,0,0.543465,0,0,0.747116,0,0.882808,0.743379,0.416533,0,1.192205,0,0.703165,0,0,1.209806,0,0.469748,0,0,0,0.600306,0,1.656219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.270238,2.723237,0,0,0.777802
hsa-mir-1236,0,0,0,0,0,0,0,0,0,0,0,0.647103,0,0,0,1.012043,0,1.052376,0,0,0,0,0,0,0,0.728123,0,0,0,0,0,0,0,0,0,0.416533,0,0,0,0.703165,0,0,0,0,0,0,0,0,0,1.119109,0,0,0,0,0,0,0,0,0,0,0,0,1.588938,0,0,0,0,0,0,0,0,0,0
hsa-mir-1237,2.747975,4.616038,1.734518,5.074837,0.629677,1.611424,5.960762,1.799653,2.733224,0.843575,0.752482,1.294205,1.315663,3.17317,0.529768,1.012043,2.485451,2.104751,1.429836,1.593412,2.424713,1.261729,2.406038,1.10261,1.183054,2.18437,0,0,1.630394,0,4.288243,1.494232,3.124878,2.648424,0.743379,1.2496,1.18015,2.38441,0,2.812661,1.264342,0,3.629417,2.455673,0,2.111384,4.184998,8.175211,1.800917,1.119109,0,1.392995,1.352301,1.817275,0,0,0,4.042762,1.987013,8.13261,0.989716,2.637764,0.529646,0,0,3.682739,3.170758,2.267659,1.270238,0,1.248341,0,0.777802
hsa-mir-1238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-124-1,0,1.318868,0,1.691612,0,9.668546,0.662307,2.399537,0,0,0.752482,0.647103,0,0,2.119071,0,0,0,0,3.186824,0,0.630865,0,0.551305,0,0.728123,0,0,0,0,0,0,0,0,0.743379,0,0,0,0,0,0,2.909822,0,4.092788,0,0,1.046249,0,0.600306,4.476436,1.656219,0,9.466105,0,0,0,0,0,1.987013,0,0.989716,0,1.588938,0,0,0,0,0,0,0,0,0,0
hsa-mir-124-2,0,0,0,0,0,1.611424,0,0.599884,0,0,0,0,0,0,0.529768,0,0,0,0,3.186824,0,0.630865,0,0,0,0.728123,0,0.520453,0,0,0,0,0,0,0.743379,0,0,0,0,0.703165,0,0,0,0,0,0,0,0,0,8.952872,0,0,4.733052,0,0,0,0,0,0,0,0,0,0.529646,0,0,0,0,0,0,0,0,0,0
hsa-mir-124-3,0,0,0,0,0,4.834273,0,0,0,0,0,0,0,0,0.529768,0,0,0,0,1.593412,0,0,0,0,0,0.728123,0,0,0,0,0,0.747116,1.562439,0,2.230138,0,0,0,0,0,0,0,0,1.637115,0,0,0,0,0.600306,5.595545,0,0,4.056902,0,0,0,0,0,0,0,0.989716,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-1244,0,0,0,0,0,0,0,0,0.911075,0,0.752482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520453,0.543465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908637,0,0,0,0,0,0,0,0,0.529646,0,0,0,0,0,0,0,0,0,0
hsa-mir-1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.881606,0,0,0,0,0,0,0,1.588938,0,0,0,0,0,0,0,0,0,0
hsa-mir-1247,0,0,1.734518,0,0,0,0,0,0.911075,0,0,0,0,0,0,1.012043,0,0,0.714918,7.967061,1.212356,0,1.203019,45.20701,0,0,1.226078,0.520453,0,0,0,0,0,0.882808,2.973518,0,0,0,0,0,0,0,0,0,3.288238,0,0,1.635042,0,0,1.656219,0,15.551458,0,5.289634,0,0.520261,0,0,0,2.969148,59.349686,0.529646,0,0,0,1.585379,0,0,0,0,0,0
hsa-mir-1248,1.831983,2.637736,17.345181,1.691612,1.889031,32.228487,5.960762,7.198612,1.822149,1.68715,13.54467,5.823923,21.05061,31.731702,16.952565,16.192693,6.213627,3.157127,4.289507,4.780237,8.486494,8.832105,26.46642,6.064355,5.91527,5.096862,12.260777,2.081813,1.630394,1.741942,2.144121,2.988465,10.937073,7.062465,0,2.915734,8.261049,16.690868,14.519565,2.812661,6.321712,1.939881,3.629417,4.092788,15.501691,35.893527,2.092499,13.080338,6.003057,3.357327,11.593531,6.964977,3.380752,30.893672,0.881606,17.798697,0.520261,8.085523,2.649351,20.331526,0,2.637764,23.834064,15.449308,48.089639,1.84137,15.85379,4.535317,8.891666,6.808093,0,14.544088,11.667032
hsa-mir-1249,30.227725,7.253774,10.407109,50.748369,10.704508,29.005638,40.400722,34.793292,67.419518,18.558651,10.534744,23.942796,18.419283,49.184138,10.065585,28.337213,23.611783,56.828287,20.017701,7.967061,9.698851,18.92594,4.812076,3.30783,31.942456,21.115572,13.486855,3.643173,11.956223,4.064531,15.00885,28.390413,74.99707,23.835819,4.460277,40.403737,33.044197,8.345434,11.957289,23.20445,31.60856,17.45893,13.307863,31.92375,16.441188,48.561831,42.896228,50.686309,9.604891,15.667526,41.405467,20.198432,12.846857,11.812286,13.224085,21.753963,9.884965,20.213808,9.935064,8.13261,35.629771,7.913291,13.770793,7.022413,6.411952,12.889588,23.780685,28.345732,19.053571,14.977806,24.966825,11.18776,3.889011
hsa-mir-1250,0,0.659434,1.734518,0,1.259354,0,0.662307,0,0,0.843575,2.257445,2.58841,0,0,0,0,0,1.052376,2.144754,0,0,0,0,0,0,0.728123,0,0,0,0,0,0,0,0,0,0.416533,0,0,0.854092,1.40633,0,0.969941,0,0,0,0,0,0,0,0,1.656219,0,0,0.908637,0.881606,0,0,0,0,0,0,0,0,1.404483,0,3.682739,0,0,0,0,0,0,0
hsa-mir-1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.212356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-1254,9.159917,3.29717,5.203554,3.383225,5.037415,6.445697,7.285376,7.798496,3.644298,11.810051,7.524817,4.529718,5.262652,5.553048,2.648838,3.03613,12.427254,6.314254,5.004425,4.780237,13.33592,3.785188,9.624153,12.12871,2.366108,10.921848,7.356466,4.163626,3.804253,3.483884,3.216182,4.482697,10.937073,4.414041,9.663933,7.081067,9.441199,5.961024,1.708184,2.812661,5.689541,13.579168,3.629417,11.459808,2.818489,2.111384,8.369996,8.175211,3.001528,10.071981,1.656219,13.929953,4.733052,0,0,0,1.040523,9.43311,5.961039,8.13261,0.989716,7.913291,10.592917,9.831378,1.602988,7.365479,6.341516,9.070634,15.242857,6.808093,2.496683,1.118776,4.666813
hsa-mir-1255a,11.907892,1.318868,3.469036,8.458062,1.259354,6.445697,7.285376,3.599306,11.843969,0,5.267372,2.58841,0,4.759755,1.589303,4.048173,2.485451,6.314254,2.859672,1.593412,1.212356,6.308647,4.812076,0,11.830539,5.824985,1.226078,3.643173,3.804253,6.967767,2.144121,0.747116,0,11.476505,2.230138,2.082667,0,11.922049,2.562276,4.218991,6.321712,2.909822,0,1.637115,5.16723,2.111384,6.277497,0,2.401223,4.476436,0,1.392995,0.67615,1.817275,1.763211,0,2.081045,2.695174,2.649351,2.033153,4.948579,1.318882,3.177875,5.61793,4.808964,0,4.756137,5.669146,5.080952,9.531331,3.745024,5.59388,2.333406
hsa-mir-1255b-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-1255b-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-1256,0,0,1.734518,0,0,0,0,1.199769,0,0,0.752482,0,0,0,0,0,0,0,0,0,0,0.630865,0,0.551305,0,0.728123,0,0,0,0,0,0.747116,1.562439,0.882808,0,0,0,0,0,0.703165,0,0,1.209806,0,0,2.111384,0,0,0,0,0,0,0,0,0.881606,1.977633,0,0,0,0,0,0,0.529646,0,0,0,0,0,0,0,0,0,0
hsa-mir-1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.585379,0,0,0,0,0,0
hsa-mir-1258,0,0,0,1.691612,0.629677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.424713,0,0,0,0,0,0,0,0,0,0,0,0,0.882808,0,0,1.18015,0,1.708184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-125a,401.204346,21.761322,258.443201,37.215471,69.894139,124.079675,9.934604,122.97629,64.686294,64.955278,119.644588,133.303135,303.918176,50.770723,50.327926,12.14452,95.689856,56.828287,158.711775,384.012339,181.85345,71.918573,531.734441,414.581356,81.630722,79.365426,61.303885,853.543402,312.492188,714.776776,66.467764,29.884645,14.061951,792.76168,282.484196,25.408536,87.331091,1279.235844,964.269914,119.538077,22.125992,58.196434,430.690835,47.476346,915.539271,84.455358,15.693742,194.570025,142.272445,118.625555,57.967654,59.898799,22.989112,242.60619,513.094489,51.418457,25.492805,79.507646,1152.467473,28.464136,99.961302,15.826583,124.996425,757.016093,171.519713,1565.164232,320.246558,38.550195,475.069037,211.050897,106.109008,563.863089,218.562404
hsa-mir-125b-1,10.075908,155.626423,248.036092,69.356105,53.522539,51.565579,27.154584,709.663177,136.661185,53.988802,38.376566,41.414566,377.59531,236.401181,24.369312,48.578079,43.495389,4.209503,137.979156,170.495105,265.506038,27.758046,132.332101,81.041834,372.66199,60.434224,139.772857,1965.231638,264.667296,154.452171,152.23262,58.275058,31.248779,131.538408,199.969075,43.319471,444.916504,298.051222,649.964043,173.681794,434.93378,106.693463,336.325989,72.033076,1316.704247,38.004911,16.739991,178.219603,592.501702,100.719811,48.030342,540.482185,29.074465,0,268.889723,156.233005,9.884965,188.66221,320.571412,351.735397,63.341815,135.844836,498.396762,297.7503,237.242219,1134.283726,253.66064,427.453635,466.177371,260.06917,717.796228,32.444503,169.560868
hsa-mir-125b-2,0,5.275472,13.876145,1.691612,5.037415,3.222849,0.662307,0,0.911075,0,2.257445,3.235513,21.05061,7.139633,0.529768,3.03613,3.728176,0,3.57459,4.780237,16.972989,0.630865,1.203019,0.551305,14.196647,5.096862,3.678233,1.040907,4.891182,0.580647,3.216182,7.471161,0,2.648424,8.920554,2.082667,9.441199,5.961024,46.12097,8.437982,36.665929,9.699406,13.307863,8.185577,63.885757,2.111384,2.092499,3.270084,0.600306,7.833763,1.656219,41.093362,0.67615,0,23.803353,7.910532,0.520261,12.128285,7.285714,18.298373,0.989716,26.377638,0.529646,4.213448,16.02988,31.303285,3.170758,9.070634,43.188094,14.977806,17.476778,1.118776,0
hsa-mir-126,18086.25527,2998.446374,6605.045019,1732.211005,3900.848553,6302.280649,837.155948,653.274049,12864.37289,2368.758705,2419.228616,502.151616,9525.40085,11614.59627,288.723366,4093.715211,4446.471468,2166.841536,10484.27109,4370.729655,24553.85287,4926.422253,1127.228894,1613.118413,10290.20313,8050.129824,2008.315259,402.83085,143137.7259,7499.639999,10880.34409,2443.816867,2112.417484,90159.42632,6769.956765,4820.54076,25349.6194,26905.6799,61258.8975,5185.843035,9827.73335,3617.878333,9816.36359,5204.389761,26274.89666,3612.577936,2125.978897,20583.54657,404.00572,20329.73428,3035.848853,8135.789184,4343.589858,5685.344315,12383.91458,7669.260662,382.392068,15439.30669,3391.830993,8734.42351,2633.63391,6357.010781,1291.276627,3422.723966,3326.200037,24707.49843,32208.55978,15709.20454,25978.90897,8653.08679,19692.58348,5545.772481,1506.602762
hsa-mir-1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969941,0,0,0.469748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-1262,0,0,0,0,0.629677,1.611424,0,0,0,0,0.752482,0.647103,0,0.793293,0,0,0,1.052376,0,0,0,0.630865,0,0,0,0,0,0,0,0,0,0,0,0.882808,0,0,0,0,0,7.031652,0,0,1.209806,0,0,0,0,1.635042,0,0,0,0,0.67615,0,0,0,0,0,0,0,0,0,0,0,0,0,1.585379,0,0,0,0,0,0
hsa-mir-1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.052376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520261,0,0,0,0.989716,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-1266,8.243925,5.275472,17.345181,0,0.629677,1.611424,0.662307,0.599884,1.822149,1.68715,3.762408,0.647103,0,3.17317,0,0,6.213627,1.052376,2.144754,3.186824,12.123563,1.261729,4.812076,13.23132,2.366108,2.18437,1.226078,3.12272,3.804253,2.903236,10.720607,0.747116,3.124878,16.773354,4.460277,0,8.261049,5.961024,0.854092,2.812661,1.264342,2.909822,8.46864,3.274231,15.971439,0,0,9.810253,0.600306,4.476436,0,6.268479,12.846857,7.269099,16.750507,5.932899,0.520261,10.780698,3.311688,4.066305,0,44.841985,0.529646,0,3.205976,34.986024,14.268411,2.267659,20.323809,38.125323,1.248341,3.356328,4.666813
hsa-mir-1267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-1268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-1269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.183054,0,0,0,0,0,0,0,0,49.437254,48.319665,0,0,0,649.109951,30.236102,0,0,0,0,0.469748,0,0,0,0,0,0,0,0,0,11.460873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.084856,0,0,0
hsa-mir-127,25.647766,3.29717,12.141627,6.766449,50.374154,48.342731,3.311535,48.590632,46.464803,59.050253,3.009927,5.823923,5.262652,155.48534,2.119071,43.517863,104.388933,36.833149,127.970305,89.231083,87.289656,51.730903,9.624153,80.490529,14.196647,13.106217,4.904311,9.888613,3.260788,7.548414,3.216182,0,9.374634,66.210608,51.293183,10.829868,4.7206,44.111581,203.273906,143.445692,14.539937,63.046137,39.923589,93.315576,50.263059,6.334152,2.092499,93.197407,3.601834,30.215943,8.281093,2.785991,12.846857,0,1223.668643,9.888165,9.364704,61.989012,2.649351,12.198916,30.681192,23.739874,12.181855,82.86447,107.400194,1340.51713,118.903425,141.728659,36.836904,65.357697,46.188627,49.226143,3.889011
hsa-mir-1270,0.915992,5.934906,5.203554,3.383225,1.889031,3.222849,1.986921,0.599884,1.822149,0.843575,4.51489,6.471026,0,14.279266,0,4.048173,12.427254,2.104751,3.57459,9.560473,6.061782,1.261729,3.609057,6.064355,4.732216,0,1.226078,3.643173,10.325829,14.516181,0,8.965394,12.499512,3.531232,3.716897,2.915734,29.503747,25.036303,64.056903,26.720276,4.425198,10.669346,4.839223,0.818558,35.700864,8.445536,0,14.71538,3.601834,14.548417,1.656219,14.626451,15.551458,0,7.052845,0,0,6.737936,0,2.033153,0,0,0.529646,2.808965,0,9.206848,15.85379,1.133829,1.270238,2.723237,1.248341,2.237552,0
hsa-mir-1271,18.319833,5.934906,1.734518,10.149674,5.667092,12.891395,10.596911,1.799653,16.399342,5.905025,2.257445,8.412334,9.209642,7.139633,9.00605,8.096347,13.669979,3.157127,10.723769,12.747298,29.096552,4.416053,3.609057,4.961745,29.576348,5.824985,13.486855,20.297678,25.54284,4.064531,3.216182,2.241348,7.812195,9.710889,14.12421,8.330668,15.341948,29.805122,22.206393,7.734817,4.425198,15.519049,18.147086,9.004135,6.106727,8.445536,3.138748,40.876056,6.003057,5.595545,0,11.143963,8.113804,2.725912,11.460873,7.910532,4.162091,14.823459,1.987013,6.099458,19.794317,7.913291,4.766813,16.853791,19.235856,47.875612,17.439169,7.936805,26.674999,16.339424,14.980095,24.613071,2.333406
